item_id,order_id,product_id,quantity,unit_price,discount_percent
I03456,O00495,P0453,1,75.3,30
I03457,O00316,P0440,2,291.96,15
I03458,O01720,P0412,5,330.25,0
I03459,O00855,P0294,1,964.17,15
I03460,O00203,P0206,4,112.12,10
I03461,O01501,P0183,4,768.18,25
I03462,O00677,P0209,4,1323.03,25
I03463,O00672,P0485,3,522.67,20
I03464,O01979,P0181,2,860.15,10
I03465,O00012,P0241,1,766.93,0
I03466,O00692,P0198,5,874.25,15
I03467,O00272,P0414,3,95.96,0
I03468,O00784,P0183,3,548.5,10
I03469,O00359,P0167,3,669.55,10
I03470,O01050,P0134,5,501.23,30
I03471,O00011,P0242,2,385.55,5
I03472,O01869,P0104,5,602.19,15
I03473,O00478,P0009,3,1037.03,20
I03474,O00131,P0445,4,577.2,0
I03475,O00398,P0491,-1,867.14,30
I03476,O00549,P0153,2,63.56,5
I03477,O00125,P0263,2,206.61,0
I03478,O01498,P0409,1,377.55,25
I03479,O00458,P0314,1,844.45,30
I03480,O01530,P0398,1,234.93,5
I03481,O00025,P0138,5,192.8,15
I03482,O01244,P0327,4,226.88,30
I03483,O01883,P0249,5,1018.25,20
I03484,O00690,P0070,2,760.9,25
I03485,O00743,P0138,4,152.44,30
I03486,O00612,P0139,3,1073.39,0
I03487,O01544,P0238,4,594.87,20
I03488,O01995,P0154,1,28.59,30
I03489,O01309,P0165,2,873.11,30
I03490,O01820,P0129,3,1068.99,30
I03491,O01124,P0425,1,1140.52,0
I03492,O00003,P0337,2,1395.03,30
I03493,O01333,P0129,1,906.63,5
I03494,O01867,P0497,5,436.69,175
I03495,O00681,P0500,5,822.98,10
I03496,O00036,P0313,4,753.34,5
I03497,O00084,P0433,2,1102.04,0
I03498,O01362,P0289,4,188.83,20
I03499,O00943,P0147,3,966.04,30
I03500,O00233,P0188,3,1418.15,0
I03501,O01512,P0263,3,226.65,25
I03502,O00008,P0370,5,49.61,25
I03503,O01719,P0387,-5,413.13,10
I03504,O01790,P0403,4,1254.95,25
I03505,O00218,P0413,5,816.42,15
I03506,O01570,P0082,2,401.26,0
I03507,O00064,P0498,3,949.89,25
I03508,O01550,P0193,3,399.95,0
I03509,O00985,P0236,3,1093.87,25
I03510,O00909,P0108,2,41.52,0
I03511,O01728,P0197,5,684.34,5
I03512,O01874,P0337,1,1387.55,10
I03513,O01085,P0048,1,307.8,20
I03514,O00604,P0277,2,219.73,15
I03515,O00697,P0422,5,502.64,10
I03516,O01216,P0213,1,625.44,15
I03517,O00274,P0476,4,736.49,0
I03518,O00244,P0113,4,1251.45,30
I03519,O00056,P0258,2,127.49,0
I03520,O01695,P0117,5,769.49,0
I03521,O01632,P0019,4,882.5,10
I03522,O01638,P0422,5,483.68,20
I03523,O01131,P0029,3,940.26,20
I03524,O01441,P0229,3,711.31,0
I03525,O00862,P0322,4,968.93,10
I03526,O01075,P0161,1,205.24,25
I03527,O00082,P0277,-4,230.6,5
I03528,O00723,P0237,5,834.39,0
I03529,O00119,P0165,5,871.66,30
I03530,O01247,P0155,4,748.85,0
I03531,O00431,P0208,5,1283.02,10
I03532,O00842,P0282,2,813.47,25
I03533,O01966,P0012,1,1045.52,20
I03534,O00488,P0205,5,973.56,15
I03535,O00235,P0349,5,874.78,0
I03536,O01512,P0324,1,208.04,25
I03537,O00205,P0450,2,529.58,30
I03538,O01072,P0332,4,917.88,0
I03539,O01671,P0262,1,921.65,20
I03540,O00795,P0004,5,1350.36,0
I03541,O00932,P0448,5,652.7,0
I03542,O00301,P0113,5,1170.0,25
I03543,O01243,P0074,2,969.51,5
I03544,O01048,P0141,4,317.19,10
I03545,O01887,P0312,1,463.0,5
I03546,O00862,P0366,4,878.14,10
I03547,O00848,P0236,5,1135.03,5
I03548,O00726,P0499,4,292.05,0
I03549,O00484,P0410,1,165.71,0
I03550,O01841,P0431,2,985.4,0
I03551,O01295,P0166,1,611.77,10
I03552,O00068,P0226,3,1258.81,0
I03553,O00980,P0330,5,982.24,30
I03554,O00456,P0346,5,1052.68,10
I03555,O00540,P0364,1,98.41,10
I03556,O01101,P0189,2,1179.38,0
I03557,O00131,P0498,3,682.11,20
I03558,O01884,P0487,1,823.72,0
I03559,O01328,P0480,3,467.21,0
I03560,O00910,P0102,1,939.95,10
I03561,O01678,P0322,5,954.69,30
I03562,O01194,P0039,4,87.87,20
I03563,O00110,P0317,2,1110.15,5
I03564,O01648,P0328,3,544.64,10
I03565,O00540,P0219,4,452.89,20
I03566,O00051,P0295,2,252.16,15
I03567,O01954,P0372,3,713.74,0
I03568,O01921,P0034,2,788.7,30
I03569,O01554,P0164,4,825.14,25
I03570,O00244,P0339,3,422.9,30
I03571,O00928,P0484,2,379.65,30
I03572,O00302,P0466,4,486.81,5
I03573,O01970,P0054,5,434.35,5
I03574,O01157,P0364,1,71.06,10
I03575,O01445,P0287,3,800.75,0
I03576,O00359,P0421,3,110.04,0
I03577,O01509,P0193,3,420.28,0
I03578,O01514,P0282,3,760.11,25
I03579,O01633,P0127,4,1036.21,0
I03580,O00425,P0485,3,537.48,10
I03581,O00965,P0407,3,899.15,15
I03582,O00708,P0091,5,500.75,10
I03583,O00169,P0279,4,1056.89,10
I03584,O01903,P0380,5,779.07,0
I03585,O00007,P0218,3,675.16,0
I03586,O00340,P0486,1,166.81,25
I03587,O01157,P0341,5,557.56,0
I03588,O00588,P0331,1,316.49,5
I03589,O01716,P0404,3,599.24,20
I03590,O00120,P0198,5,934.96,10
I03591,O01422,P0419,4,1019.64,20
I03592,O00264,P0148,5,581.74,0
I03593,O01361,P0275,2,491.63,5
I03594,O01663,P0395,2,80.51,15
I03595,O00713,P0493,1,512.95,30
I03596,O00788,P0372,2,661.16,0
I03597,O00852,P0286,4,144.67,20
I03598,O01529,P0236,4,959.68,15
I03599,O00160,P0212,1,254.95,0
I03600,O01875,P0161,2,255.95,10
I03601,O01888,P0090,1,166.37,0
I03602,O00263,P0407,2,1074.4,5
I03603,O01115,P0138,1,188.88,0
I03604,O01486,P0461,4,170.2,15
I03605,O00863,P0284,4,999.48,10
I03606,O00193,P0317,4,1243.54,20
I03607,O00307,P0315,3,791.48,10
I03608,O00562,P0417,-3,805.79,0
I03609,O00503,P0316,3,509.27,0
I03610,O00810,P0235,3,1058.94,15
I03611,O01779,P0452,4,1024.29,0
I03612,O00505,P0057,4,630.33,0
I03613,O01163,P0195,5,677.62,10
I03614,O00782,P0377,5,1008.06,10
I03615,O00324,P0183,2,683.91,20
I03616,O01743,P0351,3,803.59,0
I03617,O00054,P0153,2,58.99,25
I03618,O00367,P0166,3,525.94,10
I03619,O00427,P0033,3,1261.32,10
I03620,O01793,P0474,5,487.66,15
I03621,O01093,P0247,5,492.61,5
I03622,O00961,P0294,2,669.82,5
I03623,O00740,P0034,3,730.55,15
I03624,O00172,P0375,3,190.5,20
I03625,O00406,P0150,2,439.97,10
I03626,O01427,P0048,5,218.28,20
I03627,O01208,P0270,3,202.58,5
I03628,O01410,P0033,1,986.46,10
I03629,O00585,P0008,2,495.64,20
I03630,O00871,P0254,1,350.6,25
I03631,O01083,P0100,3,78.63,25
I03632,O01481,P0027,5,747.95,20
I03633,O00640,P0495,2,972.15,30
I03634,O01922,P0044,1,40.55,10
I03635,O01096,P0118,4,793.69,0
I03636,O01639,P0324,1,153.59,20
I03637,O01124,P0409,4,357.2,0
I03638,O00831,P0024,5,347.96,10
I03639,O00678,P0217,4,85.05,0
I03640,O01335,P0209,1,1184.6,0
I03641,O01185,P0443,2,1150.13,5
I03642,O00148,P0474,3,510.42,10
I03643,O00402,P0092,1,1048.38,15
I03644,O00400,P0018,1,253.01,0
I03645,O01791,P0491,3,966.42,10
I03646,O01383,P0466,3,485.38,0
I03647,O00196,P0087,1,314.07,10
I03648,O00827,P0404,4,467.0,20
I03649,O00155,P0019,3,685.26,10
I03650,O00291,P0379,1,806.83,0
I03651,O01829,P0441,2,67.0,5
I03652,O00289,P0435,2,284.12,0
I03653,O00077,P0437,1,772.65,10
I03654,O01203,P0119,2,1328.31,0
I03655,O00763,P0341,4,579.41,0
I03656,O01968,P0336,5,736.26,0
I03657,O01553,P0436,2,442.81,10
I03658,O00458,P0274,5,904.77,0
I03659,O00357,P0099,3,931.42,0
I03660,O01993,P0265,1,178.54,5
I03661,O01225,P0082,3,401.0,10
I03662,O01392,P0427,3,967.54,10
I03663,O00381,P0065,5,693.94,15
I03664,O00611,P0153,5,62.71,20
I03665,O00355,P0220,3,270.9,30
I03666,O00396,P0263,3,189.97,0
I03667,O01660,P0382,5,649.48,10
I03668,O00930,P0127,4,977.72,5
I03669,O01127,P0142,-3,431.59,0
I03670,O00476,P0319,3,15.26,15
I03671,O00686,P0428,2,181.05,15
I03672,O01668,P0492,3,959.04,30
I03673,O01000,P0434,4,12.09,0
I03674,O01787,P0190,5,103.88,0
I03675,O00853,P0318,3,1180.17,0
I03676,O00757,P0137,2,341.53,5
I03677,O01430,P0208,3,1293.11,0
I03678,O01593,P0148,3,826.49,15
I03679,O01366,P0223,2,216.23,10
I03680,O01432,P0107,4,435.66,0
I03681,O01569,P0391,5,152.04,25
I03682,O00512,P0455,2,589.22,10
I03683,O01449,P0104,4,685.08,20
I03684,O00610,P0473,1,434.12,10
I03685,O01313,P0244,4,904.87,15
I03686,O01281,P0487,5,881.98,5
I03687,O01926,P0166,3,596.58,15
I03688,O01535,P0281,4,1094.0,5
I03689,O00846,P0343,1,988.39,15
I03690,O00607,P0375,5,176.55,20
I03691,O01262,P0303,5,387.35,25
I03692,O00851,P0404,1,576.27,10
I03693,O01939,P0441,5,62.05,0
I03694,O01601,P0052,5,986.88,5
I03695,O00060,P0356,2,1121.46,0
I03696,O00971,P0255,2,620.92,15
I03697,O00341,P0031,1,631.86,0
I03698,O00868,P0141,4,276.9,25
I03699,O01139,P0463,2,236.93,15
I03700,O00426,P0375,1,158.24,0
I03701,O00816,P0063,2,786.54,30
I03702,O01584,P0394,4,321.52,15
I03703,O00570,P0095,2,715.38,30
I03704,O00796,P0426,3,389.38,10
I03705,O01879,P0385,2,923.99,30
I03706,O01533,P0056,5,623.3,30
I03707,O00024,P0323,2,939.71,15
I03708,O01036,P0421,1,127.13,0
I03709,O01439,P0093,4,58.19,10
I03710,O01271,P0291,4,1164.05,20
I03711,O01397,P0345,5,106.85,5
I03712,O01229,P0112,1,172.19,0
I03713,O00221,P0054,-2,511.71,10
I03714,O00057,P0403,1,1317.65,15
I03715,O01163,P0398,5,222.31,10
I03716,O01560,P0375,1,179.8,5
I03717,O01991,P0116,3,440.24,5
I03718,O00859,P0244,4,1268.18,5
I03719,O01093,P0490,1,1102.38,10
I03720,O01118,P0024,3,375.95,0
I03721,O00146,P0373,4,460.33,20
I03722,O00152,P0308,3,939.71,25
I03723,O00022,P0481,-6,1146.44,30
I03724,O01358,P0336,1,984.22,0
I03725,O01344,P0025,2,1139.54,0
I03726,O01702,P0078,4,854.59,15
I03727,O01876,P0475,5,1000.04,0
I03728,O01795,P0383,5,642.73,30
I03729,O00296,P0021,1,494.8,5
I03730,O01522,P0133,3,1137.67,10
I03731,O00320,P0284,1,1017.67,5
I03732,O00872,P0164,1,731.21,20
I03733,O00197,P0290,4,460.49,30
I03734,O01114,P0052,4,909.27,0
I03735,O00985,P0041,1,112.19,0
I03736,O00417,P0405,2,930.1,0
I03737,O01897,P0299,1,106.23,0
I03738,O01371,P0156,1,190.64,0
I03739,O01138,P0497,-1,612.78,10
I03740,O01722,P0048,5,218.77,20
I03741,O00650,P0436,2,561.53,20
I03742,O01583,P0479,5,1062.44,5
I03743,O01740,P0497,5,509.0,10
I03744,O01762,P0252,4,650.85,5
I03745,O01135,P0310,1,561.03,0
I03746,O00618,P0471,5,1230.34,0
I03747,O00251,P0337,5,1396.56,10
I03748,O00311,P0087,1,308.74,10
I03749,O00156,P0146,2,419.5,0
I03750,O00679,P0472,1,11.32,15
I03751,O01978,P0306,2,414.43,15
I03752,O00519,P0035,3,914.24,10
I03753,O00360,P0086,4,1087.84,10
I03754,O00285,P0458,3,710.56,10
I03755,O00134,P0250,4,1219.96,30
I03756,O01257,P0278,3,561.75,25
I03757,O00736,P0270,4,234.6,15
I03758,O01168,P0310,5,618.05,5
I03759,O00218,P0030,5,407.13,10
I03760,O01924,P0222,4,179.02,5
I03761,O01034,P0188,3,1134.3,0
I03762,O00919,P0437,1,1081.43,20
I03763,O00273,P0080,3,83.82,15
I03764,O00784,P0188,1,972.04,20
I03765,O00170,P0012,3,973.2,10
I03766,O00011,P0057,-4,701.84,25
I03767,O00863,P0332,2,972.71,10
I03768,O01049,P0021,4,613.96,0
I03769,O01984,P0449,4,79.38,15
I03770,O01377,P0278,3,562.24,0
I03771,O00289,P0249,1,758.21,20
I03772,O01028,P0209,1,972.18,0
I03773,O01351,P0180,2,1263.05,0
I03774,O00304,P0118,2,698.99,0
I03775,O00027,P0285,5,435.91,10
I03776,O00319,P0242,5,305.86,5
I03777,O01211,P0184,5,1023.31,10
I03778,O00189,P0017,1,877.19,25
I03779,O01644,P0138,1,177.22,5
I03780,O00209,P0191,1,1218.49,5
I03781,O01692,P0178,3,1169.9,5
I03782,O01933,P0164,4,987.32,0
I03783,O01087,P0085,5,647.39,0
I03784,O01622,P0473,4,473.18,10
I03785,O01917,P0061,3,97.51,20
I03786,O01227,P0285,4,602.9,25
I03787,O01898,P0124,5,21.34,0
I03788,O01833,P0436,3,442.23,0
I03789,O01776,P0319,-3,14.12,5
I03790,O00682,P0155,2,656.45,25
I03791,O01905,P0390,3,939.35,10
I03792,O01639,P0241,4,806.28,10
I03793,O00264,P0376,5,723.82,0
I03794,O01045,P0090,5,123.39,30
I03795,O00455,P0115,3,593.44,20
I03796,O01455,P0468,1,951.27,5
I03797,O01584,P0238,1,690.3,0
I03798,O01354,P0050,5,885.69,20
I03799,O01852,P0129,2,1170.55,15
I03800,O00654,P0306,3,400.78,25
I03801,O01874,P0166,4,776.85,10
I03802,O01430,P0304,1,1188.0,25
I03803,O01180,P0389,1,890.64,15
I03804,O01161,P0309,1,1301.62,10
I03805,O01065,P0184,5,987.13,25
I03806,O00137,P0220,1,195.41,15
I03807,O00493,P0170,2,744.5,20
I03808,O00910,P0388,1,128.27,0
I03809,O00910,P0205,4,1085.5,0
I03810,O01360,P0475,5,1048.93,0
I03811,O01131,P0154,1,24.76,0
I03812,O00042,P0184,5,757.25,10
I03813,O00817,P0100,5,95.0,30
I03814,O01739,P0083,4,1119.98,10
I03815,O01585,P0138,4,166.3,0
I03816,O01663,P0166,1,736.11,25
I03817,O00493,P0145,2,1073.02,10
I03818,O01050,P0090,1,130.94,0
I03819,O01453,P0141,2,227.09,10
I03820,O00701,P0057,-2,672.5,15
I03821,O01095,P0308,3,893.71,10
I03822,O01960,P0235,5,1048.71,0
I03823,O01022,P0197,5,619.19,15
I03824,O00337,P0008,3,414.86,20
I03825,O01563,P0032,2,1039.88,5
I03826,O01628,P0337,3,1002.99,30
I03827,O01907,P0150,2,402.21,0
I03828,O01888,P0165,2,922.66,25
I03829,O00573,P0199,1,90.47,0
I03830,O00377,P0310,5,659.42,30
I03831,O00204,P0047,4,226.11,10
I03832,O00285,P0488,2,259.91,0
I03833,O00951,P0155,5,659.55,0
I03834,O01402,P0464,2,754.41,30
I03835,O00784,P0091,5,532.46,5
I03836,O01709,P0244,1,1242.44,15
I03837,O01679,P0114,3,61.28,0
I03838,O01719,P0498,2,727.8,30
I03839,O00619,P0081,5,261.7,10
I03840,O00093,P0004,4,1012.03,0
I03841,O00218,P0344,5,474.4,5
I03842,O00766,P0330,5,1052.56,5
I03843,O00174,P0251,5,236.71,0
I03844,O00045,P0002,2,846.19,30
I03845,O00204,P0332,4,770.6,0
I03846,O00772,P0095,3,875.0,20
I03847,O00755,P0033,3,1162.17,30
I03848,O00921,P0159,5,45.55,30
I03849,O00465,P0416,1,811.85,10
I03850,O01489,P0407,2,1048.23,0
I03851,O01971,P0381,4,251.75,20
I03852,O01095,P0239,1,948.77,10
I03853,O00904,P0170,3,731.11,5
I03854,O01516,P0228,1,167.75,30
I03855,O00723,P0152,2,1112.8,30
I03856,O01885,P0359,1,1348.64,20
I03857,O01985,P0499,4,333.1,15
I03858,O00363,P0175,4,440.69,15
I03859,O01606,P0035,5,807.3,0
I03860,O01435,P0284,3,939.09,20
I03861,O01357,P0281,1,965.46,30
I03862,O00504,P0031,1,551.16,0
I03863,O01121,P0201,4,651.09,0
I03864,O00979,P0198,4,910.77,5
I03865,O00310,P0172,2,732.36,20
I03866,O01200,P0064,2,362.64,0
I03867,O01677,P0445,5,604.38,10
I03868,O00849,P0332,2,826.89,20
I03869,O01733,P0043,2,656.15,30
I03870,O00083,P0160,1,544.32,5
I03871,O01583,P0233,2,429.72,30
I03872,O01860,P0386,2,559.86,5
I03873,O00425,P0360,2,821.2,10
I03874,O01350,P0224,5,932.88,15
I03875,O00260,P0195,4,798.11,25
I03876,O01006,P0366,5,856.03,5
I03877,O00846,P0411,3,167.63,30
I03878,O00699,P0037,2,1301.24,25
I03879,O00202,P0072,3,308.66,0
I03880,O00724,P0418,2,1109.77,15
I03881,O00883,P0202,4,449.39,5
I03882,O00131,P0447,2,989.2,20
I03883,O00648,P0094,3,1239.46,5
I03884,O00510,P0493,4,504.86,10
I03885,O01906,P0345,4,126.2,30
I03886,O00533,P0241,5,939.34,20
I03887,O00873,P0262,2,763.93,0
I03888,O01184,P0143,3,1239.62,10
I03889,O00629,P0426,4,313.58,0
I03890,O00847,P0162,5,265.67,0
I03891,O00670,P0497,4,536.44,25
I03892,O00225,P0476,2,798.43,0
I03893,O00259,P0444,4,491.75,15
I03894,O01224,P0365,2,365.39,10
I03895,O00903,P0360,-5,615.54,5
I03896,O00552,P0132,2,402.16,0
I03897,O00617,P0068,4,1179.09,10
I03898,O00302,P0462,2,238.01,10
I03899,O01127,P0458,1,853.83,10
I03900,O01010,P0467,5,1104.71,20
I03901,O00766,P0440,1,287.85,25
I03902,O00107,P0150,4,460.07,0
I03903,O01252,P0105,5,925.7,0
I03904,O01138,P0048,2,236.67,5
I03905,O01498,P0099,2,1022.1,0
I03906,O01441,P0475,3,1211.61,10
I03907,O00809,P0033,4,1256.31,15
I03908,O00025,P0393,4,247.41,5
I03909,O01375,P0209,2,1179.14,25
I03910,O00232,P0219,1,396.66,0
I03911,O00311,P0453,1,78.55,0
I03912,O01385,P0457,5,1119.88,10
I03913,O00260,P0258,-4,126.29,10
I03914,O01113,P0396,-2,281.98,5
I03915,O01739,P0386,4,488.09,30
I03916,O01618,P0196,5,598.02,0
I03917,O01107,P0481,-5,1216.85,15
I03918,O01307,P0256,1,444.0,5
I03919,O00688,P0196,3,593.82,30
I03920,O00891,P0470,5,861.72,0
I03921,O00759,P0013,4,371.54,10
I03922,O00107,P0291,1,1284.72,5
I03923,O00757,P0075,1,248.66,30
I03924,O00103,P0477,1,954.47,0
I03925,O00598,P0056,4,734.51,0
I03926,O01843,P0244,-5,1019.26,0
I03927,O00444,P0277,5,252.87,25
I03928,O01492,P0296,1,1086.91,10
I03929,O00126,P0131,3,953.91,0
I03930,O00714,P0140,4,542.25,15
I03931,O00156,P0458,2,859.15,10
I03932,O01341,P0098,1,298.03,10
I03933,O00978,P0264,3,469.77,20
I03934,O00103,P0164,2,782.71,0
I03935,O00212,P0320,4,809.59,25
I03936,O00578,P0477,4,998.69,0
I03937,O00924,P0250,5,1273.82,10
I03938,O01899,P0019,5,681.39,0
I03939,O01619,P0080,1,101.32,15
I03940,O01422,P0460,5,200.76,5
I03941,O00893,P0248,1,839.34,0
I03942,O00798,P0188,4,1207.18,25
I03943,O01165,P0217,5,78.09,20
I03944,O00899,P0424,3,891.46,30
I03945,O00414,P0377,2,941.5,0
I03946,O01782,P0462,-5,270.02,10
I03947,O01986,P0443,5,960.76,5
I03948,O00731,P0192,5,957.52,0
I03949,O00671,P0302,4,817.41,0
I03950,O00747,P0280,2,1129.31,5
I03951,O01578,P0297,5,528.94,0
I03952,O00820,P0145,2,866.03,0
I03953,O01435,P0240,4,408.78,10
I03954,O01396,P0287,3,690.87,25
I03955,O00872,P0417,4,760.23,25
I03956,O00427,P0249,1,924.79,5
I03957,O01056,P0004,3,996.59,5
I03958,O00947,P0081,2,303.66,20
I03959,O01214,P0387,5,361.61,5
I03960,O01307,P0131,3,837.69,0
I03961,O01792,P0085,5,542.96,10
I03962,O00219,P0484,2,349.5,0
I03963,O01676,P0412,2,396.48,0
I03964,O01893,P0275,4,596.09,0
I03965,O00017,P0454,4,183.51,110
I03966,O01730,P0285,2,579.53,20
I03967,O00934,P0407,1,933.4,0
I03968,O00600,P0450,2,520.65,10
I03969,O00985,P0066,5,537.81,15
I03970,O01235,P0102,1,783.53,0
I03971,O00300,P0227,1,374.41,0
I03972,O01757,P0424,3,674.22,0
I03973,O00595,P0100,4,87.96,5
I03974,O00107,P0455,3,674.55,20
I03975,O01357,P0435,4,292.57,20
I03976,O01709,P0049,4,326.12,0
I03977,O01293,P0348,4,441.22,0
I03978,O01250,P0193,4,348.17,10
I03979,O01577,P0396,4,228.15,15
I03980,O01249,P0152,4,771.1,25
I03981,O00589,P0438,3,849.33,0
I03982,O00751,P0462,-6,330.32,0
I03983,O00577,P0480,2,592.52,15
I03984,O00402,P0350,4,1015.61,30
I03985,O00374,P0103,2,284.3,0
I03986,O00530,P0297,2,413.4,30
I03987,O00044,P0361,3,789.71,10
I03988,O00863,P0245,1,532.86,0
I03989,O01312,P0172,5,812.83,0
I03990,O00674,P0043,1,915.93,0
I03991,O01452,P0023,2,296.49,15
I03992,O00067,P0005,2,848.22,15
I03993,O01470,P0179,2,866.67,10
I03994,O00689,P0433,5,1176.65,20
I03995,O01749,P0443,2,1211.0,5
I03996,O01025,P0164,2,761.67,10
I03997,O01230,P0252,2,791.34,0
I03998,O00967,P0146,5,374.8,0
I03999,O00497,P0419,5,896.16,15
I04000,O00581,P0325,2,934.97,0
I04001,O00188,P0012,4,1051.13,0
I04002,O00867,P0419,3,1057.42,0
I04003,O00636,P0399,4,335.55,25
I04004,O01821,P0171,5,443.83,0
I04005,O00264,P0369,3,790.05,0
I04006,O01412,P0021,2,619.12,0
I04007,O00102,P0280,1,1139.56,10
I04008,O01618,P0342,1,774.35,10
I04009,O01146,P0045,3,1181.6,10
I04010,O01015,P0107,1,480.35,15
I04011,O01495,P0489,1,863.48,5
I04012,O00862,P0121,2,738.85,15
I04013,O01706,P0307,2,846.43,0
I04014,O00117,P0046,1,762.13,30
I04015,O01219,P0027,5,917.36,5
I04016,O01068,P0034,1,827.95,0
I04017,O01749,P0415,5,396.53,0
I04018,O01943,P0089,2,1146.76,10
I04019,O00133,P0358,3,457.95,25
I04020,O01549,P0451,2,1032.72,30
I04021,O01515,P0350,2,767.73,0
I04022,O00452,P0473,4,378.88,15
I04023,O01578,P0218,4,683.3,15
I04024,O01317,P0088,1,271.75,25
I04025,O00288,P0404,2,609.56,15
I04026,O01748,P0267,5,866.67,10
I04027,O01429,P0400,3,877.5,20
I04028,O00712,P0434,2,11.72,0
I04029,O00181,P0425,1,1242.61,10
I04030,O00435,P0349,2,1057.18,0
I04031,O01019,P0442,2,305.93,30
I04032,O00595,P0230,2,397.54,0
I04033,O00256,P0286,3,129.35,0
I04034,O00477,P0342,4,682.97,15
I04035,O01327,P0376,1,718.74,0
I04036,O00875,P0208,4,1276.45,0
I04037,O00816,P0261,2,867.06,25
I04038,O00444,P0278,4,607.88,5
I04039,O01856,P0222,3,185.83,0
I04040,O00813,P0045,2,1245.26,20
I04041,O01213,P0474,2,436.44,0
I04042,O00910,P0218,5,795.76,25
I04043,O01409,P0006,2,23.48,20
I04044,O01945,P0330,4,1124.61,10
I04045,O99904,P0087,5,300.2,25
I04046,O00950,P0496,-3,157.57,30
I04047,O00652,P0299,5,88.8,25
I04048,O00700,P0055,5,181.78,20
I04049,O00889,P0246,3,1141.31,30
I04050,O00607,P0429,1,15.58,25
I04051,O01141,P0430,3,142.23,25
I04052,O01893,P0013,1,335.98,10
I04053,O00224,P0064,4,396.06,10
I04054,O00386,P0248,5,792.65,0
I04055,O01209,P0489,3,919.25,15
I04056,O01095,P0180,5,1232.79,20
I04057,O01724,P0042,3,853.88,25
I04058,O01788,P0220,-3,197.8,0
I04059,O00377,P0003,3,619.73,10
I04060,O00371,P0305,5,904.34,20
I04061,O01007,P0288,3,550.51,20
I04062,O01316,P0026,1,279.8,0
I04063,O00253,P0302,1,764.63,0
I04064,O00131,P0175,5,563.84,15
I04065,O01011,P0428,3,171.33,0
I04066,O00048,P0293,4,66.71,30
I04067,O00372,P0177,2,30.5,5
I04068,O99902,P0436,2,467.03,0
I04069,O00788,P0325,2,1002.9,0
I04070,O01021,P0007,2,104.58,0
I04071,O00536,P0482,2,281.64,15
I04072,O00285,P0334,3,191.78,30
I04073,O00962,P0232,3,238.59,0
I04074,O01014,P0358,1,435.79,10
I04075,O01359,P0157,5,204.5,10
I04076,O01592,P0462,4,285.94,10
I04077,O01112,P0026,4,289.8,5
I04078,O00519,P0186,3,38.02,5
I04079,O00135,P0131,3,842.63,15
I04080,O01125,P0336,5,882.1,15
I04081,O01053,P0182,2,1139.92,10
I04082,O00608,P0260,5,251.54,5
I04083,O00724,P0339,5,562.97,15
I04084,O00853,P0323,4,700.11,5
I04085,O01700,P0223,3,236.82,25
I04086,O00061,P0161,4,208.77,20
I04087,O00010,P0187,5,743.3,30
I04088,O01584,P0149,4,774.99,30
I04089,O01699,P0288,3,430.75,10
I04090,O01493,P0125,4,1306.35,30
I04091,O01097,P0354,1,285.51,10
I04092,O01619,P0013,3,400.66,10
I04093,O01477,P0410,1,137.24,30
I04094,O00822,P0090,4,149.84,0
I04095,O00105,P0376,4,708.5,5
I04096,O01553,P0144,5,643.1,5
I04097,O00958,P0291,4,967.93,5
I04098,O01858,P0469,2,603.02,30
I04099,O01615,P0162,3,300.61,0
I04100,O00059,P0124,1,26.95,15
I04101,O00720,P0071,1,979.71,10
I04102,O01412,P0020,1,1268.96,10
I04103,O00379,P0176,5,358.66,0
I04104,O00465,P0160,1,548.58,0
I04105,O00543,P0466,2,443.71,5
I04106,O01759,P0385,3,957.02,5
I04107,O01485,P0041,1,135.05,0
I04108,O00723,P0073,5,169.7,0
I04109,O00342,P0141,4,326.85,10
I04110,O01674,P0095,3,888.31,0
I04111,O01384,P0283,4,292.49,0
I04112,O00228,P0413,1,741.46,25
I04113,O01083,P0187,2,734.88,25
I04114,O00714,P0367,3,750.15,10
I04115,O01295,P0489,4,677.39,0
I04116,O01862,P0409,1,364.92,30
I04117,O00161,P0119,4,1076.04,10
I04118,O00641,P0177,2,40.14,20
I04119,O01567,P0358,4,315.13,0
I04120,O01731,P0243,1,778.59,15
I04121,O00906,P0234,3,578.61,15
I04122,O00288,P0049,1,354.54,10
I04123,O01973,P0426,4,366.13,0
I04124,O01809,P0390,1,783.89,0
I04125,O01053,P0386,3,534.81,25
I04126,O01605,P0061,4,92.77,15
I04127,O01273,P0082,1,360.04,15
I04128,O01236,P0293,4,54.11,5
I04129,O00482,P0011,5,1233.75,30
I04130,O00893,P0173,4,338.21,0
I04131,O01459,P0160,3,579.82,30
I04132,O00293,P0421,2,128.0,15
I04133,O01647,P0226,1,1047.82,0
I04134,O00575,P0488,2,332.65,25
I04135,O01961,P0471,1,1192.51,10
I04136,O01917,P0258,1,101.45,10
I04137,O00298,P0333,3,37.73,30
I04138,O00610,P0418,3,1042.13,0
I04139,O01133,P0440,2,268.07,5
I04140,O00272,P0055,4,191.21,10
I04141,O00776,P0393,4,214.89,0
I04142,O00226,P0311,3,695.19,10
I04143,O00585,P0303,3,297.13,5
I04144,O01743,P0459,2,362.83,10
I04145,O01260,P0128,3,157.04,5
I04146,O01816,P0469,1,615.63,0
